source,target,rating,timestamp,target_is_suspicious,source_is_suspicious
1064,49,2,1419310800,False,False
280,49,2,1391403600,False,False
290,49,2,1414382400,False,False
336,49,2,1376366400,False,False
289,49,2,1367208000,False,False
73,49,2,1364443200,False,False
526,49,1,1411963200,False,False
141,49,1,1410148800,False,False
125,49,1,1409457600,False,False
111,49,1,1407038400,False,False
104,49,1,1399694400,False,False
398,49,1,1394424000,False,False
1198,49,1,1390626000,False,False
1195,49,1,1390280400,False,False
158,49,1,1388206800,False,False
830,49,1,1386910800,False,False
650,49,1,1386306000,False,False
123,49,1,1385614800,False,False
105,49,1,1385528400,False,False
332,49,1,1380081600,False,False
7585,49,1,1379390400,False,False
1558,49,1,1379304000,False,False
545,49,1,1377662400,False,False
1378,49,1,1377489600,False,False
666,49,1,1376884800,False,False
3289,49,1,1376712000,False,False
7525,49,1,1374033600,False,False
759,49,1,1373428800,False,False
2372,49,1,1371614400,False,False
115,49,1,1370664000,False,False
519,49,1,1370491200,False,False
156,49,1,1368763200,False,False
596,49,1,1367553600,False,False
1560,49,1,1367208000,False,False
483,49,1,1366776000,False,False
190,49,1,1364788800,False,False
757,49,1,1364529600,False,False
7341,49,1,1364270400,False,False
2338,49,1,1363838400,False,False
49,120,8,1415854800,False,False
49,93,6,1379304000,False,False
49,310,5,1394856000,False,False
49,250,5,1380686400,False,False
49,596,5,1376452800,False,False
49,82,4,1413086400,False,False
49,88,3,1385787600,False,False
49,81,3,1385096400,False,False
49,483,3,1366776000,False,False
49,289,3,1373947200,False,False
49,123,2,1388206800,False,False
49,290,2,1414382400,False,False
49,1378,2,1377489600,False,False
49,145,2,1376625600,False,False
49,1874,2,1377748800,False,False
49,526,1,1411963200,False,False
49,141,1,1410148800,False,False
49,125,1,1409457600,False,False
49,111,1,1407038400,False,False
49,104,1,1399694400,False,False
49,398,1,1394424000,False,False
49,1198,1,1390626000,False,False
49,1195,1,1390280400,False,False
49,280,1,1388293200,False,False
49,158,1,1388206800,False,False
49,7436,1,1386997200,False,False
49,830,1,1386910800,False,False
49,650,1,1386306000,False,False
49,105,1,1385528400,False,False
49,242,1,1380081600,False,False
49,1558,1,1379304000,False,False
49,545,1,1377662400,False,False
49,666,1,1376884800,False,False
49,3289,1,1376712000,False,False
49,336,1,1376366400,False,False
49,759,1,1373428800,False,False
49,2372,1,1371614400,False,False
49,115,1,1370664000,False,False
49,519,1,1370491200,False,False
49,174,1,1370491200,False,False
49,156,1,1368763200,False,False
49,1560,1,1367208000,False,False
49,190,1,1364788800,False,False
49,757,1,1364529600,False,False
49,73,1,1364356800,False,False
49,7341,1,1364270400,False,False
49,2338,1,1363838400,False,False
49,7525,-1,1376280000,False,False
49,177,-1,1368417600,False,False
49,7563,-10,1385096400,False,False
49,7585,-10,1385096400,False,False
49,7597,-10,1376280000,False,False
1241,50,10,1306209600,False,False
100,50,6,1306555200,False,False
383,50,6,1306641600,False,False
204,50,5,1332216000,False,False
57,50,4,1326862800,False,False
7596,50,4,1307332800,False,False
90,50,4,1306555200,False,False
182,50,4,1306814400,False,False
633,50,3,1332388800,False,False
7603,50,3,1337832000,False,False
169,50,3,1307073600,False,False
406,50,3,1307073600,False,False
142,50,2,1332475200,False,False
149,50,2,1332043200,False,False
875,50,2,1331956800,False,False
912,50,2,1307505600,False,False
101,50,2,1307160000,False,False
226,50,2,1306814400,False,False
721,50,2,1306814400,False,False
442,50,2,1306468800,False,False
1428,50,2,1305950400,False,False
1948,50,2,1305777600,False,False
701,50,1,1353128400,False,False
370,50,1,1332475200,False,False
2883,50,1,1332475200,False,False
69,50,1,1332388800,False,False
739,50,1,1332129600,False,False
2880,50,1,1332129600,False,False
1755,50,1,1332043200,False,False
635,50,1,1332043200,False,False
7499,50,1,1331611200,False,False
52,50,1,1331611200,False,False
257,50,1,1331524800,False,False
1140,50,1,1331182800,False,False
1280,50,1,1317009600,False,False
1284,50,1,1316577600,False,False
195,50,1,1307592000,False,False
443,50,1,1307505600,False,False
784,50,1,1307246400,False,False
1667,50,1,1307246400,False,False
778,50,1,1307073600,False,False
7394,50,1,1306987200,False,False
576,50,1,1306814400,False,False
663,50,1,1306382400,False,False
403,50,1,1306296000,False,False
1975,50,1,1306296000,False,False
1004,50,1,1306296000,False,False
1974,50,1,1306123200,False,False
365,50,1,1306036800,False,False
1417,50,1,1305864000,False,False
1236,50,1,1305259200,False,False
1932,50,1,1305259200,False,False
263,50,1,1305259200,False,False
99,50,1,1305086400,False,False
50,100,6,1306555200,False,False
50,383,6,1306641600,False,False
50,57,4,1327208400,False,False
50,90,4,1306555200,False,False
50,182,4,1306814400,False,False
50,1756,3,1332734400,False,False
50,142,2,1332475200,False,False
50,7603,2,1331611200,False,False
50,912,2,1307505600,False,False
50,54,2,1307073600,False,False
50,226,2,1306814400,False,False
50,721,2,1306814400,False,False
50,406,2,1306468800,False,False
50,442,2,1306468800,False,False
50,1948,2,1305777600,False,False
50,2883,1,1332475200,False,False
50,2880,1,1332129600,False,False
50,1755,1,1332043200,False,False
50,875,1,1332043200,False,False
50,2182,1,1331611200,False,False
50,7499,1,1331611200,False,False
50,52,1,1332043200,False,False
50,257,1,1331524800,False,False
50,1751,1,1330318800,False,False
50,1284,1,1316577600,False,False
50,195,1,1307592000,False,False
50,443,1,1307505600,False,False
50,784,1,1307246400,False,False
50,1667,1,1307246400,False,False
50,101,1,1307160000,False,False
50,778,1,1307073600,False,False
50,576,1,1306814400,False,False
50,365,1,1306641600,False,False
50,663,1,1306382400,False,False
50,1975,1,1306296000,False,False
50,1241,1,1306209600,False,False
50,1974,1,1306123200,False,False
50,1417,1,1305864000,False,False
50,1236,1,1305259200,False,False
50,1932,1,1305259200,False,False
7603,51,7,1337832000,False,False
67,51,6,1330146000,False,False
741,51,4,1337313600,False,False
98,51,4,1339128000,False,False
1020,51,3,1339387200,False,False
1077,51,3,1329800400,False,False
370,51,3,1329454800,False,False
65,51,3,1322888400,False,False
185,51,2,1335153600,False,False
133,51,2,1328590800,False,False
7592,51,2,1327986000,False,False
173,51,1,1389589200,False,False
170,51,1,1354165200,False,False
136,51,1,1353042000,False,False
1809,51,1,1351828800,False,False
116,51,1,1347595200,False,False
177,51,1,1344398400,False,False
1162,51,1,1343188800,False,False
961,51,1,1342756800,False,False
553,51,1,1342670400,False,False
295,51,1,1342411200,False,False
107,51,1,1341201600,False,False
62,51,1,1339992000,False,False
80,51,1,1339300800,False,False
2932,51,1,1337832000,False,False
7566,51,1,1334289600,False,False
1314,51,1,1333080000,False,False
2887,51,1,1332993600,False,False
1145,51,1,1334980800,False,False
52,51,1,1332129600,False,False
2879,51,1,1331956800,False,False
1287,51,1,1331611200,False,False
7573,51,1,1331442000,False,False
83,51,1,1329541200,False,False
70,51,1,1329282000,False,False
371,51,1,1327813200,False,False
75,51,1,1327035600,False,False
193,51,1,1325998800,False,False
1484,51,1,1325221200,False,False
211,51,1,1325048400,False,False
345,51,1,1324789200,False,False
157,51,1,1324616400,False,False
156,51,1,1324184400,False,False
2150,51,1,1323752400,False,False
2151,51,1,1323752400,False,False
145,51,1,1323234000,False,False
2143,51,1,1322888400,False,False
409,51,1,1322888400,False,False
2802,51,1,1322456400,False,False
2798,51,1,1322024400,False,False
7565,51,1,1321506000,False,False
588,51,1,1321506000,False,False
51,185,5,1336708800,False,False
51,67,5,1327035600,False,False
51,741,4,1337313600,False,False
51,170,3,1350273600,False,False
51,1077,3,1329800400,False,False
51,177,2,1351828800,False,False
51,135,2,1342843200,False,False
51,62,2,1339992000,False,False
51,1020,2,1337745600,False,False
51,98,2,1331611200,False,False
51,145,2,1343102400,False,False
51,2133,2,1321592400,False,False
51,173,1,1389589200,False,False
51,1809,1,1351828800,False,False
51,116,1,1347595200,False,False
51,166,1,1345435200,False,False
51,1162,1,1343188800,False,False
51,961,1,1342929600,False,False
51,553,1,1342670400,False,False
51,295,1,1342411200,False,False
51,107,1,1341201600,False,False
51,80,1,1339300800,False,False
51,1322,1,1337918400,False,False
51,7389,1,1337659200,False,False
51,1145,1,1334980800,False,False
51,1314,1,1333080000,False,False
51,2887,1,1332993600,False,False
51,638,1,1332648000,False,False
51,2879,1,1331956800,False,False
51,1287,1,1331611200,False,False
51,687,1,1330232400,False,False
51,1140,1,1329541200,False,False
51,370,1,1329454800,False,False
51,70,1,1329282000,False,False
51,133,1,1328418000,False,False
51,796,1,1328245200,False,False
51,371,1,1327813200,False,False
51,75,1,1327035600,False,False
51,1484,1,1325221200,False,False
51,211,1,1325048400,False,False
51,157,1,1324530000,False,False
51,156,1,1324184400,False,False
51,345,1,1323752400,False,False
51,2150,1,1323752400,False,False
51,2151,1,1323752400,False,False
51,65,1,1323406800,False,False
51,672,1,1322974800,False,False
51,2143,1,1322888400,False,False
51,409,1,1322888400,False,False
51,2802,1,1322456400,False,False
51,2798,1,1322024400,False,False
51,588,1,1321506000,False,False
51,176,-1,1352955600,False,False
51,7580,-10,1352955600,False,False
51,7573,-10,1331442000,False,False
51,7592,-10,1327986000,False,False
51,7526,-10,1326344400,False,False
798,52,9,1334376000,False,False
257,52,8,1334289600,False,False
177,52,6,1345262400,False,False
7565,52,5,1338868800,False,False
362,52,4,1343793600,False,False
1328,52,3,1338264000,False,False
637,52,3,1334980800,False,False
638,52,3,1335499200,False,False
100,52,3,1333425600,False,False
634,52,3,1335672000,False,False
266,52,2,1345521600,False,False
807,52,2,1342670400,False,False
487,52,2,1341201600,False,False
484,52,2,1337572800,False,False
1320,52,2,1335240000,False,False
203,52,1,1346731200,False,False
259,52,1,1344398400,False,False
90,52,1,1342843200,False,False
306,52,1,1340942400,False,False
189,52,1,1340769600,False,False
83,52,1,1340769600,False,False
284,52,1,1337918400,False,False
550,52,1,1335326400,False,False
146,52,1,1335240000,False,False
2902,52,1,1335153600,False,False
946,52,1,1334980800,False,False
274,52,1,1334894400,False,False
949,52,1,1334894400,False,False
67,52,1,1334808000,False,False
955,52,1,1334721600,False,False
1034,52,1,1335326400,False,False
193,52,1,1334376000,False,False
2893,52,1,1334289600,False,False
686,52,1,1334030400,False,False
2180,52,1,1333944000,False,False
1033,52,1,1333598400,False,False
69,52,1,1333512000,False,False
2195,52,1,1333425600,False,False
264,52,1,1333339200,False,False
951,52,1,1332993600,False,False
2886,52,1,1332993600,False,False
361,52,1,1332388800,False,False
1145,52,1,1332648000,False,False
1755,52,1,1332043200,False,False
739,52,1,1331956800,False,False
277,52,1,1331524800,False,False
52,257,8,1334289600,False,False
52,177,7,1346904000,False,False
52,362,4,1343793600,False,False
52,189,3,1347249600,False,False
52,961,2,1341201600,False,False
52,487,2,1341201600,False,False
52,1320,2,1335240000,False,False
52,7565,2,1334376000,False,False
52,1138,2,1334548800,False,False
52,2195,2,1334289600,False,False
52,637,2,1334980800,False,False
52,203,1,1346731200,False,False
52,266,1,1345521600,False,False
52,90,1,1342843200,False,False
52,807,1,1342670400,False,False
52,306,1,1340942400,False,False
52,83,1,1340769600,False,False
52,259,1,1340596800,False,False
52,284,1,1337918400,False,False
52,1328,1,1337832000,False,False
52,1986,1,1337572800,False,False
52,550,1,1335326400,False,False
52,146,1,1335240000,False,False
52,2902,1,1335153600,False,False
52,946,1,1334980800,False,False
52,274,1,1334894400,False,False
52,949,1,1334894400,False,False
52,67,1,1334808000,False,False
52,955,1,1334721600,False,False
52,1034,1,1334721600,False,False
52,193,1,1334462400,False,False
52,2893,1,1334289600,False,False
52,2896,1,1334203200,False,False
52,686,1,1334030400,False,False
52,2180,1,1333944000,False,False
52,1033,1,1333598400,False,False
52,69,1,1333512000,False,False
52,100,1,1333425600,False,False
52,264,1,1333339200,False,False
52,951,1,1332993600,False,False
52,2886,1,1332993600,False,False
52,361,1,1332388800,False,False
52,634,1,1332216000,False,False
52,1145,1,1332129600,False,False
52,1755,1,1332043200,False,False
52,739,1,1331956800,False,False
52,277,1,1331524800,False,False
52,7603,-10,1347249600,False,False
52,798,-10,1337400000,False,False
7602,53,10,1364443200,False,False
7601,53,10,1364443200,False,False
7599,53,10,1364443200,False,False
7598,53,10,1364443200,False,False
7604,53,10,1364443200,False,False
124,53,7,1354683600,False,False
7595,53,6,1362286800,False,False
464,53,3,1405310400,False,False
7560,53,3,1404532800,False,False
58,53,3,1403323200,False,False
125,53,2,1417064400,False,False
110,53,2,1406174400,False,False
185,53,2,1380600000,False,False
1691,53,2,1359349200,False,False
56,53,2,1357102800,False,False
5342,53,2,1356066000,False,False
179,53,2,1355979600,False,False
319,53,2,1354942800,False,False
491,53,1,1408248000,False,False
417,53,1,1406692800,False,False
2380,53,1,1405483200,False,False
141,53,1,1404273600,False,False
375,53,1,1403496000,False,False
73,53,1,1398830400,False,False
429,53,1,1397188800,False,False
207,53,1,1390626000,False,False
65,53,1,1363924800,False,False
360,53,1,1357621200,False,False
1522,53,1,1354770000,False,False
7443,53,1,1353214800,False,False
85,53,1,1353128400,False,False
203,53,1,1352955600,False,False
330,53,1,1352610000,False,False
53,5342,5,1402286400,False,False
53,85,3,1399780800,False,False
53,185,2,1381032000,False,False
53,56,2,1356670800,False,False
53,748,2,1353819600,False,False
53,110,2,1364011200,False,False
53,3417,1,1420002000,False,False
53,417,1,1406606400,False,False
53,375,1,1403496000,False,False
53,245,1,1402200000,False,False
53,73,1,1398830400,False,False
53,429,1,1397188800,False,False
53,58,1,1367035200,False,False
53,65,1,1363924800,False,False
53,1959,1,1362114000,False,False
53,360,1,1357621200,False,False
53,332,1,1356411600,False,False
53,138,1,1355979600,False,False
53,319,1,1354942800,False,False
53,1522,1,1354770000,False,False
53,179,1,1353906000,False,False
53,203,1,1352955600,False,False
53,330,1,1352610000,False,False
53,7588,-5,1357189200,False,False
53,124,-5,1376366400,False,False
53,7595,-8,1366862400,False,False
53,7545,-10,1410062400,False,False
53,754,-10,1407124800,False,False
53,7512,-10,1405224000,False,False
53,177,-10,1402286400,False,False
53,7463,-10,1356066000,False,False
53,7443,-10,1353214800,False,False
188,54,8,1356325200,False,False
234,54,8,1306728000,False,False
84,54,8,1304308800,False,False
91,54,8,1301284800,False,False
271,54,7,1289538000,False,False
334,54,5,1366689600,False,False
566,54,5,1305000000,False,False
119,54,5,1289365200,False,False
113,54,4,1289192400,False,False
126,54,3,1398312000,False,False
7564,54,3,1307505600,False,False
102,54,3,1306987200,False,False
383,54,3,1307160000,False,False
449,54,2,1307073600,False,False
368,54,2,1306036800,False,False
148,54,2,1297054800,False,False
7400,54,2,1292821200,False,False
460,54,1,1297746000,False,False
145,54,1,1301889600,False,False
226,54,1,1306987200,False,False
1430,54,1,1306814400,False,False
2557,54,1,1306814400,False,False
914,54,1,1306036800,False,False
1106,54,1,1305950400,False,False
328,54,1,1305864000,False,False
610,54,1,1305000000,False,False
840,54,1,1298869200,False,False
531,54,1,1298437200,False,False
152,54,1,1298264400,False,False
379,54,1,1297832400,False,False
466,54,1,1297573200,False,False
2336,54,-7,1408075200,False,False
54,188,8,1347076800,False,False
54,469,8,1347076800,False,False
54,234,8,1347076800,False,False
54,200,8,1347076800,False,False
54,7552,8,1301889600,False,False
54,91,8,1347076800,False,False
54,334,5,1359262800,False,False
54,84,5,1304308800,False,False
54,74,5,1347076800,False,False
54,119,5,1289365200,False,False
54,113,5,1347076800,False,False
54,108,3,1347076800,False,False
54,383,3,1307160000,False,False
54,145,2,1347076800,False,False
54,368,2,1306036800,False,False
54,566,2,1305000000,False,False
54,293,2,1301889600,False,False
54,148,2,1297054800,False,False
54,449,1,1307073600,False,False
54,102,1,1306987200,False,False
54,226,1,1306987200,False,False
54,1430,1,1306814400,False,False
54,2557,1,1306814400,False,False
54,914,1,1306036800,False,False
54,1106,1,1305950400,False,False
54,328,1,1305864000,False,False
54,610,1,1305000000,False,False
54,840,1,1298869200,False,False
54,531,1,1298437200,False,False
54,152,1,1298264400,False,False
54,379,1,1297832400,False,False
54,466,1,1297573200,False,False
54,7550,-1,1347076800,False,False
54,7564,-10,1311048000,False,False
2995,55,10,1346126400,False,False
143,55,8,1355893200,False,False
185,55,8,1331096400,False,False
283,55,8,1314072000,False,False
673,55,7,1362027600,False,False
875,55,6,1331611200,False,False
462,55,5,1380081600,False,False
144,55,5,1380340800,False,False
80,55,5,1371441600,False,False
688,55,5,1330750800,False,False
1691,55,4,1369195200,False,False
1189,55,3,1369195200,False,False
166,55,3,1340856000,False,False
390,55,3,1338868800,False,False
232,55,3,1332734400,False,False
1454,55,3,1310184000,False,False
1236,55,2,1308456000,False,False
349,55,2,1344225600,False,False
157,55,2,1330491600,False,False
491,55,1,1359435600,False,False
199,55,1,1355634000,False,False
2237,55,1,1347336000,False,False
1946,55,1,1341633600,False,False
190,55,1,1339560000,False,False
2943,55,1,1338955200,False,False
427,55,1,1338523200,False,False
2872,55,1,1331697600,False,False
2854,55,1,1330491600,False,False
824,55,-2,1408161600,False,False
55,283,10,1313985600,False,False
55,185,8,1331096400,False,False
55,1319,5,1333339200,False,False
55,688,5,1330664400,False,False
55,1155,4,1339214400,False,False
55,875,4,1331611200,False,False
55,1763,3,1369800000,False,False
55,166,3,1340856000,False,False
55,232,3,1332734400,False,False
55,385,3,1312257600,False,False
55,349,2,1343620800,False,False
55,2220,2,1338523200,False,False
55,157,2,1330491600,False,False
55,2237,1,1347336000,False,False
55,80,1,1343016000,False,False
55,1946,1,1341633600,False,False
55,2943,1,1338955200,False,False
55,390,1,1338782400,False,False
55,427,1,1338523200,False,False
55,2872,1,1331697600,False,False
55,2854,1,1330491600,False,False
55,625,1,1329454800,False,False
55,1454,1,1310270400,False,False
55,1236,1,1310270400,False,False
55,272,-10,1330146000,False,False
753,56,9,1369368000,False,False
3107,56,8,1357707600,False,False
147,56,8,1364875200,False,False
1567,56,5,1367812800,False,False
244,56,5,1363233600,False,False
187,56,4,1363060800,False,False
112,56,3,1369886400,False,False
227,56,3,1365739200,False,False
90,56,3,1360299600,False,False
177,56,3,1357534800,False,False
124,56,3,1357275600,False,False
969,56,2,1367208000,False,False
2337,56,2,1363665600,False,False
1179,56,2,1360645200,False,False
103,56,2,1361163600,False,False
1539,56,2,1356152400,False,False
95,56,1,1372219200,False,False
3166,56,1,1364356800,False,False
168,56,1,1364270400,False,False
197,56,1,1364270400,False,False
242,56,1,1364270400,False,False
7595,56,1,1362459600,False,False
431,56,1,1362373200,False,False
1360,56,1,1361854800,False,False
1346,56,1,1360386000,False,False
107,56,1,1359349200,False,False
56,753,8,1369368000,False,False
56,244,5,1363233600,False,False
56,1567,4,1367208000,False,False
56,187,4,1363060800,False,False
56,124,4,1357275600,False,False
56,147,4,1358139600,False,False
56,227,3,1365739200,False,False
56,90,3,1360299600,False,False
56,177,3,1357534800,False,False
56,421,3,1356152400,False,False
56,95,2,1372219200,False,False
56,112,2,1369627200,False,False
56,2337,2,1363665600,False,False
56,103,2,1361163600,False,False
56,1539,2,1356152400,False,False
56,969,1,1367208000,False,False
56,168,1,1364443200,False,False
56,3166,1,1364356800,False,False
56,197,1,1364270400,False,False
56,242,1,1364270400,False,False
56,7595,1,1362459600,False,False
56,431,1,1362373200,False,False
56,1360,1,1361854800,False,False
56,1179,1,1360645200,False,False
56,1346,1,1360386000,False,False
56,107,1,1359349200,False,False
56,3107,1,1357707600,False,False
630,57,8,1322197200,False,False
7579,57,5,1329282000,False,False
1480,57,5,1323234000,False,False
793,57,3,1326862800,False,False
7564,57,3,1307246400,False,False
664,57,3,1307160000,False,False
583,57,2,1308628800,False,False
117,57,2,1327381200,False,False
2160,57,2,1326776400,False,False
2118,57,2,1325739600,False,False
874,57,2,1336017600,False,False
1733,57,2,1323579600,False,False
1689,57,2,1322802000,False,False
1728,57,2,1321246800,False,False
304,57,2,1320379200,False,False
2120,57,2,1314936000,False,False
1719,57,2,1313467200,False,False
2098,57,2,1314849600,False,False
2552,57,2,1307851200,False,False
323,57,2,1307246400,False,False
252,57,2,1307332800,False,False
2656,57,1,1308801600,False,False
2892,57,1,1334116800,False,False
1742,57,1,1327381200,False,False
2137,57,1,1322024400,False,False
256,57,1,1321851600,False,False
346,57,1,1320206400,False,False
872,57,1,1320206400,False,False
437,57,1,1319515200,False,False
389,57,1,1318564800,False,False
1442,57,1,1317614400,False,False
160,57,1,1394683200,False,False
2107,57,1,1312862400,False,False
2106,57,1,1311134400,False,False
2093,57,1,1309579200,False,False
614,57,1,1308715200,False,False
75,57,1,1308715200,False,False
2576,57,1,1314331200,False,False
79,57,1,1308369600,False,False
2508,57,1,1308110400,False,False
65,57,1,1308024000,False,False
357,57,1,1307937600,False,False
2637,57,1,1307937600,False,False
2595,57,1,1307592000,False,False
994,57,1,1307332800,False,False
109,57,1,1307246400,False,False
716,57,1,1307246400,False,False
1963,57,1,1307160000,False,False
150,57,1,1307073600,False,False
1657,57,1,1306900800,False,False
57,294,10,1324530000,False,False
57,160,9,1317960000,False,False
57,630,8,1321506000,False,False
57,1135,5,1317960000,False,False
57,361,4,1325221200,False,False
57,1480,4,1323493200,False,False
57,389,3,1321506000,False,False
57,1719,3,1313467200,False,False
57,664,3,1307246400,False,False
57,2160,2,1326862800,False,False
57,1733,2,1323493200,False,False
57,1689,2,1322715600,False,False
57,2137,2,1322024400,False,False
57,1728,2,1321160400,False,False
57,304,2,1320206400,False,False
57,793,2,1326603600,False,False
57,2120,2,1314936000,False,False
57,2107,2,1312862400,False,False
57,323,2,1307246400,False,False
57,252,2,1307332800,False,False
57,1963,2,1307073600,False,False
57,150,2,1307073600,False,False
57,2656,1,1308715200,False,False
57,583,1,1308542400,False,False
57,1742,1,1329714000,False,False
57,7579,1,1329714000,False,False
57,117,1,1326862800,False,False
57,874,1,1324184400,False,False
57,256,1,1321765200,False,False
57,346,1,1320206400,False,False
57,872,1,1320206400,False,False
57,1442,1,1317614400,False,False
57,2766,1,1317614400,False,False
57,2098,1,1312862400,False,False
57,2106,1,1311307200,False,False
57,2093,1,1309492800,False,False
57,75,1,1308715200,False,False
57,614,1,1308715200,False,False
57,2576,1,1314331200,False,False
57,79,1,1308542400,False,False
57,2508,1,1308110400,False,False
57,357,1,1308024000,False,False
57,2637,1,1307937600,False,False
57,2552,1,1307592000,False,False
57,2595,1,1307592000,False,False
57,7564,1,1307332800,False,False
57,994,1,1307332800,False,False
57,109,1,1307246400,False,False
57,716,1,1307246400,False,False
57,65,1,1307246400,False,False
57,407,1,1307246400,False,False
57,1657,1,1306900800,False,False
158,58,5,1395892800,False,False
751,58,5,1410062400,False,False
416,58,5,1390971600,False,False
280,58,5,1410235200,False,False
704,58,5,1395115200,False,False
2403,58,4,1393304400,False,False
81,58,4,1391835600,False,False
291,58,3,1410062400,False,False
92,58,3,1409803200,False,False
307,58,3,1395547200,False,False
191,58,3,1395374400,False,False
118,58,3,1396497600,False,False
288,58,3,1392613200,False,False
1383,58,3,1391144400,False,False
85,58,2,1406779200,False,False
7591,58,2,1406779200,False,False
417,58,2,1396497600,False,False
205,58,2,1393390800,False,False
103,58,2,1415854800,False,False
830,58,2,1393822800,False,False
888,58,2,1391662800,False,False
1382,58,2,1392958800,False,False
1589,58,2,1390194000,False,False
310,58,2,1392958800,False,False
585,58,2,1368072000,False,False
320,58,2,1408939200,False,False
242,58,2,1367467200,False,False
1190,58,2,1366516800,False,False
1847,58,2,1365739200,False,False
197,58,2,1367035200,False,False
249,58,1,1419656400,False,False
1590,58,1,1417669200,False,False
1900,58,1,1410494400,False,False
375,58,1,1409544000,False,False
194,58,1,1408766400,False,False
292,58,1,1408075200,False,False
154,58,1,1407988800,False,False
173,58,1,1407816000,False,False
3392,58,1,1406520000,False,False
1582,58,1,1404792000,False,False
163,58,1,1404273600,False,False
1893,58,1,1395892800,False,False
164,58,1,1394769600,False,False
647,58,1,1394596800,False,False
246,58,1,1394596800,False,False
3352,58,1,1393909200,False,False
3361,58,1,1393736400,False,False
1867,58,1,1392699600,False,False
762,58,1,1392354000,False,False
637,58,1,1392181200,False,False
2369,58,1,1403064000,False,False
412,58,1,1391662800,False,False
1032,58,1,1391403600,False,False
351,58,1,1391144400,False,False
3348,58,1,1390712400,False,False
3344,58,1,1390366800,False,False
93,58,1,1388466000,False,False
572,58,1,1367985600,False,False
3226,58,1,1367380800,False,False
7434,58,1,1367294400,False,False
1544,58,1,1366948800,False,False
1564,58,1,1366776000,False,False
3218,58,1,1366689600,False,False
648,58,1,1365652800,False,False
7544,58,-10,1407988800,False,False
338,58,-10,1407988800,False,False
7531,58,-10,1393390800,False,False
7521,58,-10,1393218000,False,False
58,310,5,1403236800,False,False
58,647,4,1393477200,False,False
58,416,4,1395374400,False,False
58,704,4,1395115200,False,False
58,81,4,1393477200,False,False
58,110,3,1414814400,False,False
58,85,3,1406606400,False,False
58,417,3,1404792000,False,False
58,111,3,1393822800,False,False
58,191,3,1395374400,False,False
58,158,3,1394254800,False,False
58,118,3,1396497600,False,False
58,2369,3,1408680000,False,False
58,288,3,1418360400,False,False
58,1383,3,1391144400,False,False
58,751,3,1408939200,False,False
58,280,3,1390885200,False,False
58,103,3,1415854800,False,False
58,320,3,1410580800,False,False
58,171,2,1414382400,False,False
58,291,2,1410062400,False,False
58,375,2,1410148800,False,False
58,194,2,1408507200,False,False
58,165,2,1407816000,False,False
58,1582,2,1404792000,False,False
58,163,2,1403841600,False,False
58,87,2,1405051200,False,False
58,307,2,1395547200,False,False
58,125,2,1405828800,False,False
58,164,2,1394769600,False,False
58,246,2,1395201600,False,False
58,205,2,1393390800,False,False
58,2403,2,1393390800,False,False
58,762,2,1405742400,False,False
58,637,2,1392526800,False,False
58,830,2,1393822800,False,False
58,888,2,1391403600,False,False
58,1589,2,1414296000,False,False
58,1382,2,1391317200,False,False
58,242,2,1367467200,False,False
58,1190,2,1366516800,False,False
58,197,2,1367035200,False,False
58,3411,1,1418533200,False,False
58,1590,1,1417669200,False,False
58,145,1,1414382400,False,False
58,1900,1,1410494400,False,False
58,292,1,1408075200,False,False
58,154,1,1407988800,False,False
58,245,1,1407902400,False,False
58,173,1,1407816000,False,False
58,349,1,1407816000,False,False
58,206,1,1407556800,False,False
58,321,1,1407470400,False,False
58,2336,1,1406779200,False,False
58,3392,1,1406174400,False,False
58,141,1,1406174400,False,False
58,96,1,1404273600,False,False
58,83,1,1403841600,False,False
58,88,1,1403582400,False,False
58,95,1,1403496000,False,False
58,59,1,1403496000,False,False
58,634,1,1403409600,False,False
58,82,1,1403409600,False,False
58,120,1,1403236800,False,False
58,2419,1,1403236800,False,False
58,73,1,1395806400,False,False
58,222,1,1395547200,False,False
58,286,1,1403841600,False,False
58,1893,1,1395201600,False,False
58,3352,1,1393909200,False,False
58,3361,1,1393736400,False,False
58,545,1,1393218000,False,False
58,1867,1,1392699600,False,False
58,412,1,1391662800,False,False
58,1032,1,1391403600,False,False
58,351,1,1391144400,False,False
58,601,1,1391058000,False,False
58,3348,1,1390712400,False,False
58,3344,1,1394341200,False,False
58,93,1,1388466000,False,False
58,585,1,1368072000,False,False
58,572,1,1367985600,False,False
58,3226,1,1367380800,False,False
58,1544,1,1366948800,False,False
58,1564,1,1366776000,False,False
58,3218,1,1366689600,False,False
58,1847,1,1365998400,False,False
58,7349,-1,1410062400,False,False
58,7514,-1,1407643200,False,False
58,113,-1,1407556800,False,False
58,92,-1,1416114000,False,False
58,7422,-2,1408680000,False,False
58,7578,-3,1410062400,False,False
58,185,-3,1410062400,False,False
58,7544,-5,1407988800,False,False
58,338,-5,1407988800,False,False
58,7522,-5,1407988800,False,False
58,7523,-5,1407988800,False,False
58,7532,-5,1407988800,False,False
58,7510,-5,1407988800,False,False
58,7600,-5,1407729600,False,False
58,7604,-5,1407729600,False,False
58,7552,-5,1410062400,False,False
58,7591,-5,1410062400,False,False
58,7531,-10,1393390800,False,False
58,7521,-10,1393390800,False,False
58,7434,-10,1371528000,False,False
430,59,10,1386824400,False,True
7420,59,10,1375329600,False,False
