source,target,rating,timestamp,datetime,source_idx,target_idx,month
3980,4197,1,1369077972.03486,2013-05-20 19:26:12.034859896,3902,4115,2013-05
4197,3980,1,1369077981.14722,2013-05-20 19:26:21.147219896,4115,3902,2013-05
35,4300,1,1369079283.30696,2013-05-20 19:48:03.306960106,26,4215,2013-05
3630,4266,2,1369079306.95689,2013-05-20 19:48:26.956890106,3555,4182,2013-05
1612,3630,2,1369080163.62684,2013-05-20 20:02:43.626840115,1568,3555,2013-05
3630,1612,2,1369080205.90727,2013-05-20 20:03:25.907269955,3555,1568,2013-05
3630,3892,2,1369081174.2857,2013-05-20 20:19:34.285700083,3555,3814,2013-05
2819,1810,2,1369083054.42696,2013-05-20 20:50:54.426959991,2762,1764,2013-05
1810,2819,2,1369083484.49626,2013-05-20 20:58:04.496259928,1764,2762,2013-05
1508,2473,2,1369086756.37065,2013-05-20 21:52:36.370650053,1465,2421,2013-05
2473,1508,2,1369086986.43792,2013-05-20 21:56:26.437920094,2421,1465,2013-05
13,4301,2,1369089100.89933,2013-05-20 22:31:40.899329901,10,4216,2013-05
4301,13,2,1369089252.54757,2013-05-20 22:34:12.547569990,4216,10,2013-05
2262,4197,1,1369092129.16672,2013-05-20 23:22:09.166719913,2214,4115,2013-05
4197,2262,1,1369092173.44186,2013-05-20 23:22:53.441859961,4115,2214,2013-05
4291,3392,1,1369093776.48276,2013-05-20 23:49:36.482759953,4206,3320,2013-05
3392,4291,1,1369093824.88998,2013-05-20 23:50:24.889980078,3320,4206,2013-05
4297,1809,-10,1369096172.27401,2013-05-21 00:29:32.274009943,4212,1763,2013-05
3980,3013,1,1369098214.51721,2013-05-21 01:03:34.517210007,3902,2949,2013-05
3237,2642,5,1369107787.11445,2013-05-21 03:43:07.114449978,3168,2587,2013-05
4266,3630,3,1369107821.20662,2013-05-21 03:43:41.206619978,4182,3555,2013-05
3237,3630,1,1369107849.86408,2013-05-21 03:44:09.864079952,3168,3555,2013-05
4266,2642,1,1369107917.75742,2013-05-21 03:45:17.757420063,4182,2587,2013-05
4172,3630,7,1369116489.16601,2013-05-21 06:08:09.166009903,4092,3555,2013-05
4266,3252,1,1369125926.40485,2013-05-21 08:45:26.404850006,4182,3183,2013-05
1629,4302,1,1369144632.81405,2013-05-21 13:57:12.814049959,1585,4217,2013-05
4302,1629,1,1369144919.79996,2013-05-21 14:01:59.799959898,4217,1585,2013-05
1318,3445,2,1369144978.2634,2013-05-21 14:02:58.263400077,1277,3372,2013-05
1629,3744,-10,1369145289.58653,2013-05-21 14:08:09.586529970,1585,3668,2013-05
4163,2142,10,1369147025.66564,2013-05-21 14:37:05.665640116,4083,2094,2013-05
4163,230,10,1369147397.22067,2013-05-21 14:43:17.220669985,4083,190,2013-05
4163,4119,1,1369148343.37397,2013-05-21 14:59:03.373970032,4083,4039,2013-05
2948,1352,2,1369150735.37677,2013-05-21 15:38:55.376770020,2890,1310,2013-05
4172,4303,1,1369157059.51098,2013-05-21 17:24:19.510979890,4092,4218,2013-05
4303,4172,1,1369157069.03432,2013-05-21 17:24:29.034320116,4218,4092,2013-05
3641,4304,3,1369158041.34894,2013-05-21 17:40:41.348939896,3565,4219,2013-05
1018,4247,3,1369158963.73159,2013-05-21 17:56:03.731590033,977,4164,2013-05
35,4017,3,1369159435.70178,2013-05-21 18:03:55.701780081,26,3938,2013-05
1018,3219,9,1369160598.89104,2013-05-21 18:23:18.891040087,977,3150,2013-05
4290,2125,2,1369165298.8686,2013-05-21 19:41:38.868599892,4205,2077,2013-05
2125,4176,1,1369174468.91377,2013-05-21 22:14:28.913769960,2077,4096,2013-05
4305,3649,1,1369174921.6944,2013-05-21 22:22:01.694400072,4220,3573,2013-05
1991,2642,2,1369176945.45457,2013-05-21 22:55:45.454570055,1945,2587,2013-05
2642,1991,2,1369177074.87859,2013-05-21 22:57:54.878590107,2587,1945,2013-05
3598,3875,2,1369177823.71939,2013-05-21 23:10:23.719389915,3523,3797,2013-05
4107,4306,1,1369179366.84154,2013-05-21 23:36:06.841540098,4027,4221,2013-05
4306,4107,1,1369179403.81887,2013-05-21 23:36:43.818870068,4221,4027,2013-05
4197,4307,1,1369184312.21706,2013-05-22 00:58:32.217060089,4115,4222,2013-05
4307,4197,1,1369184449.17327,2013-05-22 01:00:49.173269987,4222,4115,2013-05
3875,3598,1,1369185024.0763,2013-05-22 01:10:24.076299906,3797,3523,2013-05
2056,330,1,1369190657.54957,2013-05-22 02:44:17.549570084,2009,290,2013-05
3887,2642,8,1369190836.65138,2013-05-22 02:47:16.651380062,3809,2587,2013-05
4290,3699,1,1369191068.39988,2013-05-22 02:51:08.399879932,4205,3623,2013-05
3445,1318,2,1369194677.77207,2013-05-22 03:51:17.772069931,3372,1277,2013-05
2642,4309,1,1369194742.16283,2013-05-22 03:52:22.162830114,2587,4224,2013-05
3445,3547,5,1369194799.57165,2013-05-22 03:53:19.571650028,3372,3472,2013-05
3445,1154,2,1369195220.1802,2013-05-22 04:00:20.180200100,3372,1113,2013-05
3445,4,2,1369195252.29823,2013-05-22 04:00:52.298229933,3372,3,2013-05
3445,4310,2,1369195261.77802,2013-05-22 04:01:01.778019905,3372,4225,2013-05
3445,4311,2,1369195273.71446,2013-05-22 04:01:13.714459896,3372,4226,2013-05
4222,1185,3,1369195342.8379,2013-05-22 04:02:22.837899923,4140,1144,2013-05
3445,13,1,1369195346.19426,2013-05-22 04:02:26.194259882,3372,10,2013-05
1318,1185,4,1369195422.61982,2013-05-22 04:03:42.619820118,1277,1144,2013-05
3445,1185,2,1369195582.02379,2013-05-22 04:06:22.023789883,3372,1144,2013-05
353,905,2,1369214427.85683,2013-05-22 09:20:27.856829882,313,864,2013-05
905,353,2,1369214574.15499,2013-05-22 09:22:54.154989958,864,313,2013-05
3000,3545,1,1369225512.05793,2013-05-22 12:25:12.057929993,2938,3470,2013-05
3545,3000,1,1369225536.72672,2013-05-22 12:25:36.726720095,3470,2938,2013-05
546,3750,1,1369240888.38485,2013-05-22 16:41:28.384850025,506,3674,2013-05
3750,546,1,1369240933.91835,2013-05-22 16:42:13.918349981,3674,506,2013-05
2397,2110,1,1369243140.50933,2013-05-22 17:19:00.509330034,2347,2062,2013-05
2110,2397,1,1369243270.28939,2013-05-22 17:21:10.289390087,2062,2347,2013-05
4197,4312,1,1369246914.09925,2013-05-22 18:21:54.099250078,4115,4227,2013-05
4312,4197,1,1369246977.86414,2013-05-22 18:22:57.864140034,4227,4115,2013-05
4197,2958,1,1369250216.6513,2013-05-22 19:16:56.651299953,4115,2898,2013-05
2958,4197,1,1369250270.16719,2013-05-22 19:17:50.167190075,2898,4115,2013-05
3545,1565,1,1369256352.83095,2013-05-22 20:59:12.830950022,3470,1521,2013-05
1565,3545,1,1369256556.28296,2013-05-22 21:02:36.282959938,1521,3470,2013-05
3237,4313,1,1369262174.22326,2013-05-22 22:36:14.223259926,3168,4228,2013-05
4313,3237,1,1369262204.49833,2013-05-22 22:36:44.498330116,4228,3168,2013-05
2269,2125,1,1369265984.55323,2013-05-22 23:39:44.553230047,2221,2077,2013-05
1953,4314,1,1369266941.13356,2013-05-22 23:55:41.133559941,1907,4229,2013-05
4314,1953,1,1369266948.8056,2013-05-22 23:55:48.805599928,4229,1907,2013-05
3916,3389,1,1369268072.64492,2013-05-23 00:14:32.644920111,3838,3317,2013-05
3389,3916,1,1369268098.61612,2013-05-23 00:14:58.616120100,3317,3838,2013-05
3699,4290,4,1369269206.0507,2013-05-23 00:33:26.050699949,3623,4205,2013-05
4198,3916,1,1369274905.10823,2013-05-23 02:08:25.108230114,4116,3838,2013-05
3916,4198,1,1369275008.08104,2013-05-23 02:10:08.081039906,3838,4116,2013-05
3916,3217,1,1369281121.16645,2013-05-23 03:52:01.166450024,3838,3148,2013-05
3217,3916,1,1369281254.84193,2013-05-23 03:54:14.841929913,3148,3838,2013-05
2125,2269,1,1369282677.91525,2013-05-23 04:17:57.915250063,2077,2221,2013-05
3699,4254,4,1369286634.05087,2013-05-23 05:23:54.050869942,3623,4171,2013-05
4222,4315,1,1369296960.84882,2013-05-23 08:16:00.848819971,4140,4230,2013-05
3445,455,-2,1369300456.51675,2013-05-23 09:14:16.516750096,3372,415,2013-05
3445,135,-1,1369300509.46252,2013-05-23 09:15:09.462519884,3372,98,2013-05
3445,3366,-1,1369300605.84783,2013-05-23 09:16:45.847830057,3372,3294,2013-05
4107,4316,1,1369307645.15745,2013-05-23 11:14:05.157449961,4027,4231,2013-05
4316,4107,1,1369311282.18628,2013-05-23 12:14:42.186280012,4231,4027,2013-05
1953,4107,2,1369316949.95267,2013-05-23 13:49:09.952670097,1907,4027,2013-05
4107,1953,2,1369317053.20853,2013-05-23 13:50:53.208529949,4027,1907,2013-05
3904,4172,1,1369320424.24854,2013-05-23 14:47:04.248539925,3826,4092,2013-05
732,3904,2,1369323489.03695,2013-05-23 15:38:09.036950111,691,3826,2013-05
3904,732,2,1369323550.38084,2013-05-23 15:39:10.380840063,3826,691,2013-05
2113,4317,1,1369328721.18671,2013-05-23 17:05:21.186709881,2065,4232,2013-05
4317,2113,1,1369329634.55789,2013-05-23 17:20:34.557889938,4232,2065,2013-05
3445,3543,-1,1369330808.93941,2013-05-23 17:40:08.939409971,3372,3468,2013-05
1810,3904,1,1369334684.63437,2013-05-23 18:44:44.634370089,1764,3826,2013-05
1565,3572,3,1369334787.64038,2013-05-23 18:46:27.640379906,1521,3497,2013-05
3904,1810,1,1369334971.42714,2013-05-23 18:49:31.427139997,3826,1764,2013-05
3445,3572,1,1369335369.1963,2013-05-23 18:56:09.196300030,3372,3497,2013-05
4236,3904,1,1369336686.13088,2013-05-23 19:18:06.130880116,4153,3826,2013-05
4266,3986,2,1369336964.14166,2013-05-23 19:22:44.141659975,4182,3908,2013-05
3018,37,1,1369337024.12477,2013-05-23 19:23:44.124769926,2953,28,2013-05
3018,2913,1,1369337040.87485,2013-05-23 19:24:00.874850035,2953,2855,2013-05
3018,3207,1,1369337066.35788,2013-05-23 19:24:26.357880116,2953,3138,2013-05
3404,4318,3,1369337277.82074,2013-05-23 19:27:57.820739985,3331,4233,2013-05
4318,3404,3,1369337335.54786,2013-05-23 19:28:55.547859907,4233,3331,2013-05
3976,3904,2,1369339681.91219,2013-05-23 20:08:01.912189960,3898,3826,2013-05
3904,4236,1,1369340676.30733,2013-05-23 20:24:36.307329893,3826,4153,2013-05
3904,3976,2,1369340761.32506,2013-05-23 20:26:01.325059891,3826,3898,2013-05
3976,1744,-1,1369342279.09347,2013-05-23 20:51:19.093470097,3898,1698,2013-05
3018,4319,2,1369342407.11384,2013-05-23 20:53:27.113840103,2953,4234,2013-05
1565,3976,1,1369342428.59906,2013-05-23 20:53:48.599060059,1521,3898,2013-05
4319,3018,1,1369342578.88119,2013-05-23 20:56:18.881190062,4234,2953,2013-05
4139,3976,4,1369348085.41772,2013-05-23 22:28:05.417720079,4059,3898,2013-05
3976,4139,4,1369348102.2157,2013-05-23 22:28:22.215699911,3898,4059,2013-05
4139,4279,1,1369348102.8028,2013-05-23 22:28:22.802799940,4059,4194,2013-05
35,4320,1,1369350943.03427,2013-05-23 23:15:43.034270048,26,4235,2013-05
1810,3020,3,1369353369.23694,2013-05-23 23:56:09.236939907,1764,2955,2013-05
4198,4197,1,1369353373.23884,2013-05-23 23:56:13.238840103,4116,4115,2013-05
4227,4321,1,1369382346.82255,2013-05-24 07:59:06.822550058,4144,4236,2013-05
4321,4227,1,1369382397.05328,2013-05-24 07:59:57.053280115,4236,4144,2013-05
4172,3854,1,1369386950.01891,2013-05-24 09:15:50.018909931,4092,3776,2013-05
3854,4172,1,1369389499.82935,2013-05-24 09:58:19.829349995,3776,4092,2013-05
3018,3744,-10,1369407903.0749,2013-05-24 15:05:03.074899912,2953,3668,2013-05
216,1953,1,1369413732.00201,2013-05-24 16:42:12.002010107,177,1907,2013-05
3578,1832,1,1369414562.62622,2013-05-24 16:56:02.626219988,3503,1786,2013-05
1832,3578,1,1369414687.16728,2013-05-24 16:58:07.167279959,1786,3503,2013-05
3214,3219,9,1369414931.95467,2013-05-24 17:02:11.954669952,3145,3150,2013-05
3219,3214,8,1369415311.29748,2013-05-24 17:08:31.297480106,3150,3145,2013-05
1953,4323,1,1369422252.8588,2013-05-24 19:04:12.858799934,1907,4238,2013-05
3129,3995,1,1369424242.30257,2013-05-24 19:37:22.302570105,3062,3917,2013-05
3916,4273,2,1369424824.69373,2013-05-24 19:47:04.693730116,3838,4188,2013-05
1639,4324,-1,1369424866.43818,2013-05-24 19:47:46.438179970,1594,4239,2013-05
4273,3916,2,1369424884.51246,2013-05-24 19:48:04.512459993,4188,3838,2013-05
3916,280,2,1369425704.1617,2013-05-24 20:01:44.161700010,3838,240,2013-05
280,3916,1,1369425863.05169,2013-05-24 20:04:23.051690102,240,3838,2013-05
2635,4325,1,1369429080.74644,2013-05-24 20:58:00.746439934,2580,4240,2013-05
3719,3465,2,1369430257.09177,2013-05-24 21:17:37.091769934,3643,3391,2013-05
3465,3719,2,1369430297.90526,2013-05-24 21:18:17.905260086,3391,3643,2013-05
3000,905,1,1369434594.6859,2013-05-24 22:29:54.685899973,2938,864,2013-05
905,3000,1,1369434612.33357,2013-05-24 22:30:12.333570004,864,2938,2013-05
4320,35,1,1369438369.91897,2013-05-24 23:32:49.918970108,4235,26,2013-05
4107,4279,1,1369444378.04595,2013-05-25 01:12:58.045949936,4027,4194,2013-05
3649,4305,1,1369448287.11162,2013-05-25 02:18:07.111619949,3573,4220,2013-05
3330,4326,-5,1369458967.79911,2013-05-25 05:16:07.799109936,3261,4241,2013-05
4197,3923,1,1369459581.12581,2013-05-25 05:26:21.125809908,4115,3845,2013-05
3923,4197,1,1369459585.0058,2013-05-25 05:26:25.005800009,3845,4115,2013-05
3916,3321,1,1369460494.55764,2013-05-25 05:41:34.557640076,3838,3252,2013-05
3321,3916,2,1369460535.83377,2013-05-25 05:42:15.833770037,3252,3838,2013-05
3916,3699,1,1369461532.62734,2013-05-25 05:58:52.627340078,3838,3623,2013-05
3699,3916,1,1369461578.5155,2013-05-25 05:59:38.515500069,3623,3838,2013-05
13,3397,5,1369462915.07094,2013-05-25 06:21:55.070940018,10,3325,2013-05
1098,493,5,1369469892.3904,2013-05-25 08:18:12.390399933,1057,453,2013-05
1098,3397,5,1369469900.30667,2013-05-25 08:18:20.306669950,1057,3325,2013-05
1098,1670,5,1369469935.0517,2013-05-25 08:18:55.051700115,1057,1624,2013-05
3397,1098,10,1369470667.8758,2013-05-25 08:31:07.875799894,3325,1057,2013-05
3397,13,5,1369470714.64881,2013-05-25 08:31:54.648809910,3325,10,2013-05
4172,4238,1,1369488450.52159,2013-05-25 13:27:30.521589993,4092,4155,2013-05
4238,4172,2,1369488566.51785,2013-05-25 13:29:26.517849922,4155,4092,2013-05
4238,4327,2,1369491906.25612,2013-05-25 14:25:06.256119967,4155,4242,2013-05
4327,4238,2,1369492077.20948,2013-05-25 14:27:57.209480047,4242,4155,2013-05
4172,3534,1,1369497979.13053,2013-05-25 16:06:19.130530119,4092,3459,2013-05
1334,4238,1,1369505805.9687,2013-05-25 18:16:45.968699932,1293,4155,2013-05
4238,1334,1,1369505833.00901,2013-05-25 18:17:13.009010077,4155,1293,2013-05
1334,2763,5,1369505979.61609,2013-05-25 18:19:39.616090059,1293,2707,2013-05
4172,2928,1,1369507487.8587,2013-05-25 18:44:47.858700037,4092,2870,2013-05
2928,4172,1,1369507541.43956,2013-05-25 18:45:41.439559937,2870,4092,2013-05
2296,2125,5,1369508111.74742,2013-05-25 18:55:11.747420073,2247,2077,2013-05
3699,4328,1,1369511291.75468,2013-05-25 19:48:11.754679918,3623,4243,2013-05
4328,3699,1,1369511625.16733,2013-05-25 19:53:45.167330027,4243,3623,2013-05
2244,4329,1,1369514460.46788,2013-05-25 20:41:00.467880011,2196,4244,2013-05
4329,2244,1,1369514582.49671,2013-05-25 20:43:02.496710062,4244,2196,2013-05
3545,1612,1,1369514820.76697,2013-05-25 20:47:00.766969919,3470,1568,2013-05
1612,3545,1,1369514888.14103,2013-05-25 20:48:08.141030073,1568,3470,2013-05
3980,4008,-10,1369521858.53424,2013-05-25 22:44:18.534240006,3902,3930,2013-05
3527,4330,1,1369522758.50583,2013-05-25 22:59:18.505830050,3453,4245,2013-05
4330,3527,1,1369522806.85913,2013-05-25 23:00:06.859129906,4245,3453,2013-05
4172,3370,1,1369524067.56689,2013-05-25 23:21:07.566890001,4092,3298,2013-05
3370,4172,1,1369524585.97398,2013-05-25 23:29:45.973979950,3298,4092,2013-05
3830,4266,1,1369534359.18994,2013-05-26 02:12:39.189939976,3753,4182,2013-05
2244,6,1,1369537022.31132,2013-05-26 02:57:02.311320066,2196,5,2013-05
135,6,1,1369537384.40577,2013-05-26 03:03:04.405770063,98,5,2013-05
4266,3830,1,1369539505.93261,2013-05-26 03:38:25.932610035,4182,3753,2013-05
4131,2388,1,1369542389.3374,2013-05-26 04:26:29.337399960,4051,2338,2013-05
2388,4131,1,1369542588.23145,2013-05-26 04:29:48.231450081,2338,4051,2013-05
1098,4331,2,1369544491.64414,2013-05-26 05:01:31.644140005,1057,4246,2013-05
4331,1098,4,1369545069.60888,2013-05-26 05:11:09.608880043,4246,1057,2013-05
4197,4333,1,1369546688.51107,2013-05-26 05:38:08.511070013,4115,4247,2013-05
4333,4197,1,1369546725.43715,2013-05-26 05:38:45.437150002,4247,4115,2013-05
905,4334,1,1369557528.11376,2013-05-26 08:38:48.113759995,864,4248,2013-05
4334,905,1,1369557598.9256,2013-05-26 08:39:58.925600052,4248,864,2013-05
2244,1,1,1369569288.14865,2013-05-26 11:54:48.148649931,2196,0,2013-05
2244,4335,1,1369573215.18142,2013-05-26 13:00:15.181420088,2196,4249,2013-05
4335,2244,1,1369573228.01305,2013-05-26 13:00:28.013050079,4249,2196,2013-05
4172,2498,5,1369583448.26649,2013-05-26 15:50:48.266489983,4092,2446,2013-05
2125,4279,1,1369585392.20394,2013-05-26 16:23:12.203939915,2077,4194,2013-05
3659,25,1,1369588812.67229,2013-05-26 17:20:12.672290087,3583,18,2013-05
4320,3820,5,1369595826.92269,2013-05-26 19:17:06.922689915,4235,3743,2013-05
905,4238,1,1369598389.44873,2013-05-26 19:59:49.448729992,864,4155,2013-05
4238,905,1,1369598437.96883,2013-05-26 20:00:37.968830109,4155,864,2013-05
35,4274,1,1369599106.01964,2013-05-26 20:11:46.019639969,26,4189,2013-05
3699,215,2,1369604620.974,2013-05-26 21:43:40.973999977,3623,176,2013-05
215,3699,2,1369604661.38017,2013-05-26 21:44:21.380170107,176,3623,2013-05
2642,3916,3,1369606667.36248,2013-05-26 22:17:47.362479925,2587,3838,2013-05
3916,2642,3,1369606717.87197,2013-05-26 22:18:37.871969938,3838,2587,2013-05
3699,4337,1,1369612262.1383,2013-05-26 23:51:02.138299942,3623,4251,2013-05
4337,3699,1,1369612483.48503,2013-05-26 23:54:43.485029936,4251,3623,2013-05
2943,2125,6,1369623185.42309,2013-05-27 02:53:05.423089981,2885,2077,2013-05
3916,3105,2,1369638110.90333,2013-05-27 07:01:50.903330088,3838,3038,2013-05
3105,3916,2,1369638176.92838,2013-05-27 07:02:56.928380013,3038,3838,2013-05
3892,3630,5,1369650848.31279,2013-05-27 10:34:08.312789917,3814,3555,2013-05
353,1502,1,1369661822.76931,2013-05-27 13:37:02.769309998,313,1459,2013-05
1502,353,1,1369661945.57426,2013-05-27 13:39:05.574259996,1459,313,2013-05
4231,4302,1,1369662135.17125,2013-05-27 13:42:15.171250105,4148,4217,2013-05
4302,4231,1,1369662222.93967,2013-05-27 13:43:42.939670086,4217,4148,2013-05
3003,4172,2,1369665653.20627,2013-05-27 14:40:53.206269979,2941,4092,2013-05
4172,3003,2,1369665666.71432,2013-05-27 14:41:06.714319944,4092,2941,2013-05
3820,4339,1,1369665688.4965,2013-05-27 14:41:28.496500015,3743,4253,2013-05
3820,4302,1,1369667384.53552,2013-05-27 15:09:44.535520077,3743,4217,2013-05
4302,3820,1,1369667454.81001,2013-05-27 15:10:54.810009956,4217,3743,2013-05
481,3892,2,1369667717.06771,2013-05-27 15:15:17.067709923,441,3814,2013-05
3018,4266,1,1369675288.59688,2013-05-27 17:21:28.596879959,2953,4182,2013-05
3018,3527,3,1369675308.82571,2013-05-27 17:21:48.825710058,2953,3453,2013-05
4330,3018,1,1369675849.31104,2013-05-27 17:30:49.311039925,4245,2953,2013-05
3018,4330,1,1369675929.80913,2013-05-27 17:32:09.809129953,2953,4245,2013-05
3820,4342,1,1369676733.6781,2013-05-27 17:45:33.678100109,3743,4256,2013-05
4342,3820,1,1369676754.40904,2013-05-27 17:45:54.409039974,4256,3743,2013-05
1922,3018,3,1369676962.1973,2013-05-27 17:49:22.197299957,1876,2953,2013-05
4119,2125,2,1369677137.68545,2013-05-27 17:52:17.685450077,4039,2077,2013-05
4207,4204,4,1369682497.43836,2013-05-27 19:21:37.438359976,4125,4122,2013-05
4204,4207,2,1369682536.9945,2013-05-27 19:22:16.994499922,4122,4125,2013-05
3219,2763,2,1369690152.99814,2013-05-27 21:29:12.998140097,3150,2707,2013-05
13,4238,1,1369690483.18999,2013-05-27 21:34:43.189990044,10,4155,2013-05
4238,13,1,1369690504.35835,2013-05-27 21:35:04.358350039,4155,10,2013-05
35,4343,1,1369690522.33205,2013-05-27 21:35:22.332050085,26,4257,2013-05
4344,3649,1,1369710305.36543,2013-05-28 03:05:05.365430117,4258,3573,2013-05
2404,4345,1,1369717835.58566,2013-05-28 05:10:35.585659981,2354,4259,2013-05
4345,2404,1,1369717885.33374,2013-05-28 05:11:25.333739996,4259,2354,2013-05
2388,4346,1,1369724055.97151,2013-05-28 06:54:15.971509933,2338,4260,2013-05
3593,1948,6,1369724626.00698,2013-05-28 07:03:46.006979942,3518,1902,2013-05
4346,2388,1,1369725617.48923,2013-05-28 07:20:17.489229918,4260,2338,2013-05
4172,4347,1,1369728522.27094,2013-05-28 08:08:42.270940065,4092,4261,2013-05
4347,4172,1,1369728770.14072,2013-05-28 08:12:50.140719891,4261,4092,2013-05
905,4075,1,1369734147.05348,2013-05-28 09:42:27.053479910,864,3995,2013-05
1948,3593,3,1369734730.12434,2013-05-28 09:52:10.124340057,1902,3518,2013-05
4238,4348,8,1369737140.68391,2013-05-28 10:32:20.683909893,4155,4262,2013-05
35,4349,1,1369740039.06861,2013-05-28 11:20:39.068609953,26,4263,2013-05
3649,4344,-10,1369756530.13521,2013-05-28 15:55:30.135210037,3573,4258,2013-05
1565,96,1,1369757245.65374,2013-05-28 16:07:25.653739929,1521,69,2013-05
1272,3820,1,1369758927.56102,2013-05-28 16:35:27.561019897,1231,3743,2013-05
3820,1272,1,1369758937.82681,2013-05-28 16:35:37.826809883,3743,1231,2013-05
4348,4238,6,1369760547.04219,2013-05-28 17:02:27.042190075,4262,4155,2013-05
2012,3820,1,1369761061.10585,2013-05-28 17:11:01.105849981,1965,3743,2013-05
3820,2012,1,1369761115.61658,2013-05-28 17:11:55.616580009,3743,1965,2013-05
3345,2125,3,1369763173.44349,2013-05-28 17:46:13.443490028,3275,2077,2013-05
4336,3820,3,1369770105.17216,2013-05-28 19:41:45.172159910,4250,3743,2013-05
3820,4336,1,1369770146.32294,2013-05-28 19:42:26.322940111,3743,4250,2013-05
1334,4197,1,1369770840.21799,2013-05-28 19:54:00.217989922,1293,4115,2013-05
4197,1334,1,1369770876.38504,2013-05-28 19:54:36.385040045,4115,1293,2013-05
1334,3600,2,1369771074.70417,2013-05-28 19:57:54.704169989,1293,3525,2013-05
481,1334,3,1369771567.21205,2013-05-28 20:06:07.212049961,441,1293,2013-05
1334,481,3,1369771602.71818,2013-05-28 20:06:42.718179941,1293,441,2013-05
3916,1508,4,1369778609.99651,2013-05-28 22:03:29.996510029,3838,1465,2013-05
1508,3916,4,1369779041.35589,2013-05-28 22:10:41.355890036,1465,3838,2013-05
2050,4290,-10,1369779422.40354,2013-05-28 22:17:02.403539896,2003,4205,2013-05
3719,4290,-5,1369779938.86278,2013-05-28 22:25:38.862780094,3643,4205,2013-05
3489,35,10,1369790503.73372,2013-05-29 01:21:43.733720064,3415,26,2013-05
3916,3926,1,1369792450.39265,2013-05-29 01:54:10.392649889,3838,3848,2013-05
3926,3916,1,1369792479.90061,2013-05-29 01:54:39.900609970,3848,3838,2013-05
2942,4136,1,1369794304.21026,2013-05-29 02:25:04.210259914,2884,4056,2013-05
4136,2942,1,1369794304.91745,2013-05-29 02:25:04.917449951,4056,2884,2013-05
3916,540,1,1369794846.33244,2013-05-29 02:34:06.332439899,3838,500,2013-05
540,3916,1,1369794871.8805,2013-05-29 02:34:31.880500078,500,3838,2013-05
2110,4350,1,1369794892.39125,2013-05-29 02:34:52.391249895,2062,4264,2013-05
4350,2110,1,1369794898.86834,2013-05-29 02:34:58.868340015,4264,2062,2013-05
2942,4351,1,1369797833.88165,2013-05-29 03:23:53.881649971,2884,4265,2013-05
2125,2943,4,1369797962.4387,2013-05-29 03:26:02.438699961,2077,2885,2013-05
4339,3820,2,1369801861.93985,2013-05-29 04:31:01.939850092,4253,3743,2013-05
4323,1953,1,1369806057.05015,2013-05-29 05:40:57.050149918,4238,1907,2013-05
1508,280,1,1369820631.84735,2013-05-29 09:43:51.847349882,1465,240,2013-05
4172,1257,-10,1369822323.01472,2013-05-29 10:12:03.014719963,4092,1216,2013-05
2296,1257,-10,1369823788.14595,2013-05-29 10:36:28.145950079,2247,1216,2013-05
1185,4352,3,1369830966.88098,2013-05-29 12:36:06.880980015,1144,4266,2013-05
1953,2731,1,1369832905.12452,2013-05-29 13:08:25.124520063,1907,2675,2013-05
2731,1953,1,1369832955.64384,2013-05-29 13:09:15.643840075,2675,1907,2013-05
4281,3820,5,1369835581.82449,2013-05-29 13:53:01.824490070,4196,3743,2013-05
4331,4131,1,1369839537.87404,2013-05-29 14:58:57.874039888,4246,4051,2013-05
4172,4339,1,1369842559.9075,2013-05-29 15:49:19.907500029,4092,4253,2013-05
4339,4172,1,1369842643.72716,2013-05-29 15:50:43.727159977,4253,4092,2013-05
2397,4283,1,1369842878.99179,2013-05-29 15:54:38.991790056,2347,4198,2013-05
3719,3600,2,1369853580.69443,2013-05-29 18:53:00.694430113,3643,3525,2013-05
3719,4353,1,1369855142.82677,2013-05-29 19:19:02.826770067,3643,4267,2013-05
4353,3719,1,1369855254.02734,2013-05-29 19:20:54.027339935,4267,3643,2013-05
4086,3366,-1,1369855486.17331,2013-05-29 19:24:46.173310041,4006,3294,2013-05
4231,4197,3,1369856733.73427,2013-05-29 19:45:33.734270096,4148,4115,2013-05
4231,3319,3,1369856757.87744,2013-05-29 19:45:57.877439976,4148,3250,2013-05
1629,3904,1,1369857587.9828,2013-05-29 19:59:47.982800007,1585,3826,2013-05
3904,1629,1,1369857636.99478,2013-05-29 20:00:36.994780064,3826,1585,2013-05
1629,4354,1,1369858449.51815,2013-05-29 20:14:09.518150091,1585,4268,2013-05
4354,1629,1,1369859497.55181,2013-05-29 20:31:37.551810026,4268,1585,2013-05
3490,4354,10,1369860132.47659,2013-05-29 20:42:12.476589918,3416,4268,2013-05
1508,3820,1,1369864472.54197,2013-05-29 21:54:32.541970015,1465,3743,2013-05
3656,3600,5,1369864536.18422,2013-05-29 21:55:36.184220076,3580,3525,2013-05
13,6,-1,1369868288.46505,2013-05-29 22:58:08.465049982,10,5,2013-05
3699,4355,1,1369873921.43125,2013-05-30 00:32:01.431250095,3623,4269,2013-05
4355,3699,1,1369874141.35034,2013-05-30 00:35:41.350339890,4269,3623,2013-05
4238,4356,8,1369879237.69863,2013-05-30 02:00:37.698630095,4155,4270,2013-05
1201,4356,5,1369879339.38345,2013-05-30 02:02:19.383450031,1160,4270,2013-05
